affair_type,date,file_urls,files,identifier,path,politican,session,title
,12.09.2019,https://www.ow.ch/dl.php/de/ax-5e4c100aef158/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5e4c100aef158/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/6c327294a9d802c5378a9a5b9f8f08eea8c0fff2.pdf', 'checksum': '8f968d8f25a97d4624fb26bbd1f534ec', 'status': 'downloaded'}]",54.19.18,affairs/ow/54.19.1812.09.2019_Beantwortung_des_Regierungsrats.pdf,Hanspeter Scheuber,05.12.2019 - Kantonsratssitzung,Interpellation betreffend Kantonsschule Obwalden - Implementierung Schulische Sozialarbeit
,12.09.2019,https://www.ow.ch/dl.php/de/ax-5e4c10091a4eb/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5e4c10091a4eb/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/7abb7ed7f02629a2892f34ae5d42d8187258f207.pdf', 'checksum': '227a6ce66311a18c89203eb2c0534e04', 'status': 'downloaded'}]",52.19.06,affairs/ow/52.19.0612.09.2019_Beantwortung_des_Regierungsrats.pdf,Cornelia Kaufmann-Hurschler,05.12.2019 - Kantonsratssitzung,Motion betreffend Zustellung und Nutzung Sitzungsunterlagen in digitaler Form
,12.09.2019,https://www.ow.ch/dl.php/de/ax-5e4c100a136f6/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5e4c100a136f6/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/31695bd99cdaf4558e4daed4a119a856677acc7e.pdf', 'checksum': '51eb6ded59e28bfa07e605da07e632c1', 'status': 'downloaded'}]",54.19.16,affairs/ow/54.19.1612.09.2019_Beantwortung_des_Regierungsrats.pdf,Marcel Jöri-Wallimann,05.12.2019 - Kantonsratssitzung,Interpellation betreffend Umsetzung der überwiesenen parlamentarischen Anmerkung über die Umsetzung / Anpassung Lohnsystem für das Personal
,12.09.2019,https://www.ow.ch/dl.php/de/ax-5e4c100a585f5/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5e4c100a585f5/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/66793c02ca1e510edd779089676f7520cf5ab55a.pdf', 'checksum': 'ab56011ba2cb7cc109be97be0ea1dfe0', 'status': 'downloaded'}]",54.19.17,affairs/ow/54.19.1712.09.2019_Beantwortung_des_Regierungsrats.pdf,Benno Dillier,05.12.2019 - Kantonsratssitzung,Interpellation betreffend Wirtschaftsfreiheit und Schweizer KMUs
,24.10.2019,https://www.ow.ch/dl.php/de/ax-5db1c6fdd414e/KRB_ueber_die_Volksmotion_zur_nachhaltigen_Sanierung_der_Kantonsfinanzen.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5db1c6fdd414e/KRB_ueber_die_Volksmotion_zur_nachhaltigen_Sanierung_der_Kantonsfinanzen.pdf', 'path': 'full/626a9000dd91acb6ea070b378adc043e6612c22b.pdf', 'checksum': '283329378d2b4a2680d9b0c46d461ec1', 'status': 'downloaded'}]",52.19.03,affairs/ow/52.19.0324.10.2019_KRB_ueber_die_Volksmotion_zur_nachhaltigen_Sanierung_der_Kantonsfinanzen.pdf,Dominik Rohrer,24.10.2019 - Kantonsratssitzung,Volksmotion zur nachhaltigen Sanierung der Kantonsfinanzen
,24.10.2019,https://www.ow.ch/dl.php/de/ax-5eafa94134782/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5eafa94134782/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/5269f9616cb947a9026a07aa80fcd19b0f843db4.pdf', 'checksum': '327e0d7b7f8123beb9181b920fb3ff5e', 'status': 'downloaded'}]",52.19.07,affairs/ow/52.19.0724.10.2019_Beantwortung_des_Regierungsrats.pdf,Sonnie Burch,19.03.2020 - Kantonsratssitzung (AUSFALL infolge Coronavirus),Motion bettreffend Umverteilung der Wochenlektionen gemäss Stundentafel für die Orientierungsstufe OS (7. - 9. Schuljahr)
,24.10.2019,https://www.ow.ch/dl.php/de/ax-5eafa9426d7be/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5eafa9426d7be/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/8ef7ec67339934d92543833b37862559d3cd3a86.pdf', 'checksum': 'ed8be3a1f8dff8e2d2bc5db828e5caae', 'status': 'downloaded'}]",52.19.09,affairs/ow/52.19.0924.10.2019_Beantwortung_des_Regierungsrats.pdf,Monika Rüegger,19.03.2020 - Kantonsratssitzung (AUSFALL infolge Coronavirus),Motion betreffend separate Plastiksammlung in Obwalden ermöglichen
,24.10.2019,https://www.ow.ch/dl.php/de/ax-5eafa9436a107/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5eafa9436a107/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/153518815fa0e8852b4677af373485ab5a6bdd40.pdf', 'checksum': '997d873ef91a9cac9eef2b2163a77ea6', 'status': 'downloaded'}]",54.19.19,affairs/ow/54.19.1924.10.2019_Beantwortung_des_Regierungsrats.pdf,Adrian Haueter-Zumbühl,19.03.2020 - Kantonsratssitzung (AUSFALL infolge Coronavirus),Interpellation betreffend First Responder OW - Aufrechterhaltung der bestehenden Dienstleistung
,05.12.2019,https://www.ow.ch/dl.php/de/ax-5eafa946a0813/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5eafa946a0813/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/df91977a8e7f12444136c0370237ad1449ce1488.pdf', 'checksum': '81dad967f381c48894699aaca7ffdd48', 'status': 'downloaded'}]",54.19.21,affairs/ow/54.19.2105.12.2019_Beantwortung_des_Regierungsrats.pdf,Dominik Rohrer,19.03.2020 - Kantonsratssitzung (AUSFALL infolge Coronavirus),Interpellation betreffend Beteiligungscontrolling: Wie steuert der Kanton Obwalden seine Betriebe?
,05.12.2019,https://www.ow.ch/dl.php/de/ax-5eafa944c940e/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5eafa944c940e/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/bdc58c2fbb5eecbf9d2b386d981b349cc8834498.pdf', 'checksum': '77d2fb929166e4e05e190fae750cf297', 'status': 'downloaded'}]",54.19.20,affairs/ow/54.19.2005.12.2019_Beantwortung_des_Regierungsrats.pdf,Annemarie Schnider,19.03.2020 - Kantonsratssitzung (AUSFALL infolge Coronavirus),Interpellation betreffend Vision Radwege in Obwalden
,19.03.2020,https://www.ow.ch/dl.php/de/ax-5eafa941d3c19/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5eafa941d3c19/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/6cbab3ca3f0e4fb862e2e4b2d27a639c0d88f6a1.pdf', 'checksum': 'a2643931e767addd6de2ac4e7b3130ca', 'status': 'downloaded'}]",52.19.08,affairs/ow/52.19.0819.03.2020_Beantwortung_des_Regierungsrats.pdf,Ambros Albert-Kathriner,19.03.2020 - Kantonsratssitzung (AUSFALL infolge Coronavirus),Motion betreffend Baumoratorium für 5G
,28.05.2020,https://www.ow.ch/dl.php/de/ax-5f43520c69495/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5f43520c69495/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/897832a973dbe709d346d43759b4bf02e70f00b4.pdf', 'checksum': 'aa75a6f598f463660329b45154e6204b', 'status': 'downloaded'}]",54.20.03,affairs/ow/54.20.0328.05.2020_Beantwortung_des_Regierungsrats.pdf,Remo Fanger,10.09.2020 - Kantonsratssitzung,Interpellation betreffend Interkantonale polizeiliche Zusammenarbeit mit anderen Polizeikorps
,28.05.2020,https://www.ow.ch/dl.php/de/ax-5f43520c4790f/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5f43520c4790f/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/0835922c5049fe4f9002f916925a0bde12e27afe.pdf', 'checksum': 'cc8a48ec976fb8699c7df0985c6954e5', 'status': 'downloaded'}]",54.20.02,affairs/ow/54.20.0228.05.2020_Beantwortung_des_Regierungsrats.pdf,Josef Allenbach,10.09.2020 - Kantonsratssitzung,Interpellation betreffend OKB und Klimaziele des Pariser Abkommens
,28.05.2020,https://www.ow.ch/dl.php/de/ax-5f43520c259f9/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5f43520c259f9/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/390aab625475330a43d1dbe6b00db484338f67e7.pdf', 'checksum': 'b9f74439c696efe21bf6e225ed692f37', 'status': 'downloaded'}]",54.20.01,affairs/ow/54.20.0128.05.2020_Beantwortung_des_Regierungsrats.pdf,Marcel Jöri-Wallimann,10.09.2020 - Kantonsratssitzung,Interpellation betreffend volkswirtschaftliche Bedeutung der landwirtschaftlichen Strukturverbesserungsbeiträge
,29.05.2020,https://www.ow.ch/dl.php/de/ax-5f43520c0542d/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5f43520c0542d/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/f004767cf695368d86b2a11f6b428b00462fb6b8.pdf', 'checksum': '8764992fa59bdc06d741c9b1992039c4', 'status': 'downloaded'}]",52.20.01,affairs/ow/52.20.0129.05.2020_Beantwortung_des_Regierungsrats.pdf,Sonnie Burch,10.09.2020 - Kantonsratssitzung,Motion betreffend Unterstützung der Sanierung und Erweiterung des Hallenbades Obwalden
,26.06.2020,https://www.ow.ch/dl.php/de/ax-5f43520c8c7c8/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5f43520c8c7c8/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/6dba06d74a3a8680bdc21a1912e5470bbf9d0fa7.pdf', 'checksum': 'f339f67ccc8c616e945926bd73492a77', 'status': 'downloaded'}]",54.20.04,affairs/ow/54.20.0426.06.2020_Beantwortung_des_Regierungsrats.pdf,Thomas Michel,10.09.2020 - Kantonsratssitzung,Interpellation betreffend Entwicklung und Auswirkungen der zugewanderten Erwerbstätigen
,26.06.2020,https://www.ow.ch/dl.php/de/ax-5f43520cb2094/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5f43520cb2094/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/5e4016b123a2cadc58022d11f18082586d5d0423.pdf', 'checksum': 'a72b43c0e7cdc59f7401e81f5066f74a', 'status': 'downloaded'}]",54.20.05,affairs/ow/54.20.0526.06.2020_Beantwortung_des_Regierungsrats.pdf,Eva Morger,10.09.2020 - Kantonsratssitzung,Interpellation betreffend finanzielle und personelle Ressourcen für den Naturschutz im Kanton Obwalden
,10.09.2020,https://www.ow.ch/dl.php/de/ax-5fe2e2f84b5d5/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5fe2e2f84b5d5/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/51c43cc8c848f422cfe15b617c4741b47934f9ba.pdf', 'checksum': '89c2b462c54324828b40eab142ac2a28', 'status': 'downloaded'}]",54.20.10,affairs/ow/54.20.1010.09.2020_Beantwortung_des_Regierungsrats.pdf,Mike Bacher,03.12.2020 - Kantonsratssitzung,Interpellation betreffend Keine Macht den Kartellen! - Erkennung unzulässiger Wettbewerbsabreden
,10.09.2020,https://www.ow.ch/dl.php/de/ax-5fd768937b07b/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5fd768937b07b/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/9287d733aaf4db296ddf8972a2e17eb0647dc020.pdf', 'checksum': '7f2591641333314d6d10232fa8be3fc1', 'status': 'downloaded'}]",54.20.09,affairs/ow/54.20.0910.09.2020_Beantwortung_des_Regierungsrats.pdf,Albert Sigrist,03.12.2020 - Kantonsratssitzung,Interpellation betreffend Personalverleih zwischen den Sozialinstitutionen und dem Kantonsspital Obwalden
,22.10.2020,https://www.ow.ch/dl.php/de/ax-6012fe47110e8/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-6012fe47110e8/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/99bd59e30feeb5a1e6973410a32fb258345bdfbe.pdf', 'checksum': 'caa653dfd8b68e5e80c778eddf2847f7', 'status': 'downloaded'}]",54.20.11,affairs/ow/54.20.1122.10.2020_Beantwortung_des_Regierungsrats.pdf,Dominik Imfeld,28.01.2021 - Kantonsratssitzung,Interpellation betreffend Förderung moderner Teilzeitmodelle zur besseren Vereinbarkeit von Familie und Beruf
,10.09.2020,https://www.ow.ch/dl.php/de/ax-5fd76893285a2/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5fd76893285a2/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/30f60da328583a94dead18d5266b50e18657f8d4.pdf', 'checksum': 'e58250a75fbcaa4c02969782f4c4fd6d', 'status': 'downloaded'}]",54.20.08,affairs/ow/54.20.0810.09.2020_Beantwortung_des_Regierungsrats.pdf,Eva Morger,03.12.2020 - Kantonsratssitzung,Interpellation betreffend Regelung von Praktika
,10.09.2020,https://www.ow.ch/dl.php/de/ax-5fd7689277626/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5fd7689277626/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/c69dbd857912aebe63f5e3f4c628a1742762b98b.pdf', 'checksum': '96fa6dc85b1bbaa416758a246913d9ed', 'status': 'downloaded'}]",54.20.06,affairs/ow/54.20.0610.09.2020_Beantwortung_des_Regierungsrats.pdf,Gregor Jaggi,03.12.2020 - Kantonsratssitzung,Interpellation betreffend Sicherstellung der interkantonalen Zusammenarbeit zur intensivmedizinischen Versorgung von PatientInnen aus dem Kanton Obwalden
,22.10.2020,https://www.ow.ch/dl.php/de/ax-6012fe4907bc6/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-6012fe4907bc6/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/715f4c7e24b6b0ce281b6f070c7764124bfe9e39.pdf', 'checksum': '8d406adcf24a20c3038bdbd0924260bd', 'status': 'downloaded'}]",54.20.13,affairs/ow/54.20.1322.10.2020_Beantwortung_des_Regierungsrats.pdf,Marcel Jöri-Wallimann,28.01.2021 - Kantonsratssitzung,Interpellation betreffend Szenarien zur Verbesserung der Staatsrechnung
,22.10.2020,https://www.ow.ch/dl.php/de/ax-6012fe49f2f56/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-6012fe49f2f56/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/b3149725b44c37b8662de8efefea06e01ea9a362.pdf', 'checksum': '16ac2e89918cab8895b11e994b8fcbe9', 'status': 'downloaded'}]",54.20.14,affairs/ow/54.20.1422.10.2020_Beantwortung_des_Regierungsrats.pdf,Petra Rohrer-Stimming,28.01.2021 - Kantonsratssitzung,Interpellation betreffend Fallkosten Kantonsspital Obwalden
,10.09.2020,https://www.ow.ch/dl.php/de/ax-5fd76892c76a8/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-5fd76892c76a8/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/42bf85c4c1257ae5a50285211ad2fbcaa1757650.pdf', 'checksum': '9c78ab4e9704c8ba9e61339ce31951e8', 'status': 'downloaded'}]",54.20.07,affairs/ow/54.20.0710.09.2020_Beantwortung_des_Regierungsrats.pdf,Benno Dillier,03.12.2020 - Kantonsratssitzung,Interpellation betreffend veränderte Verkehrsführung auf der A8 vor dem Loppertunnel
,22.10.2020,https://www.ow.ch/dl.php/de/ax-6012fe4800fdc/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-6012fe4800fdc/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/24263ecedb55953fdeee8765127e381739a9eda7.pdf', 'checksum': 'ca779a4afc8144f8485fa6e09181e4a5', 'status': 'downloaded'}]",54.20.12,affairs/ow/54.20.1222.10.2020_Beantwortung_des_Regierungsrats.pdf,Dominik Imfeld,28.01.2021 - Kantonsratssitzung,Interpellation betreffend Strategieprozess in der Akutversorgung
,22.10.2020,https://www.ow.ch/dl.php/de/ax-6012fe43715cc/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-6012fe43715cc/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/6cb63f98951b287d67d0e3048cfc55cb809dfc51.pdf', 'checksum': 'c19b2f3be9bf8ec18d7aae35acaf80b2', 'status': 'downloaded'}]",52.20.02,affairs/ow/52.20.0222.10.2020_Beantwortung_des_Regierungsrats.pdf,Helen Keiser-Fürrer,28.01.2021 - Kantonsratssitzung,Motion betreffend Aufhebung der Schontage fürs Pilzsammeln
,22.10.2020,https://www.ow.ch/dl.php/de/ax-6012fe4412525/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-6012fe4412525/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/403c804478bca56b997718fb060ba63cd9008da4.pdf', 'checksum': '3a01dbd98006f8c6939abb82c11c35e5', 'status': 'downloaded'}]",52.20.03,affairs/ow/52.20.0322.10.2020_Beantwortung_des_Regierungsrats.pdf,Marcel Jöri-Wallimann,28.01.2021 - Kantonsratssitzung,"Motion betreffend Entschädigungspflicht von Nutztieren, die durch den Wolf gerissen oder verletzt wurden"
,29.11.2020,https://www.ow.ch/dl.php/de/ax-6012fe4b45780/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-6012fe4b45780/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/08279803afddd0a898873953aede6c1330c5fca7.pdf', 'checksum': 'e8592c90c1bce2b3724e1a2479b68f3f', 'status': 'downloaded'}]",54.20.19,affairs/ow/54.20.1929.11.2020_Beantwortung_des_Regierungsrats.pdf,Hanspeter Scheuber,28.01.2021 - Kantonsratssitzung,Interpellation betreffend A8 Ausfahrt 36 Sarnen Nord in Fahrtrichtung Süd/Giswil Ausfahrt nach Sarnen und Stopp Abzweiger nach Kerns
,22.10.2020,https://www.ow.ch/dl.php/de/ax-6012fe456305c/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-6012fe456305c/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/e8dba5ae18c244cc72d91891eb2d89a68b0352bf.pdf', 'checksum': '3f70af99bf07e8418a00140073b3db52', 'status': 'downloaded'}]",52.20.04,affairs/ow/52.20.0422.10.2020_Beantwortung_des_Regierungsrats.pdf,Max Rötheli,28.01.2021 - Kantonsratssitzung,Motion betreffend Einführung des doppelten Pukelsheim in Obwalden
,03.12.2020,https://www.ow.ch/dl.php/de/ax-6012fe4ad930e/Beantwortung_des_Regierungsrats.pdf,"[{'url': 'https://www.ow.ch/dl.php/de/ax-6012fe4ad930e/Beantwortung_des_Regierungsrats.pdf', 'path': 'full/f2727442e9ebf63c2e8827f3ed2a6e1dd810e488.pdf', 'checksum': '71d98a4f0c6b1727f8f08b93ff04bb9d', 'status': 'downloaded'}]",54.20.17,affairs/ow/54.20.1703.12.2020_Beantwortung_des_Regierungsrats.pdf,Peter Wälti,28.01.2021 - Kantonsratssitzung,Interpellation betreffend Winteruniversiade 2021: Was kostet sie den Kanton Obwalden?
